Date,NDX Close,QQQ Close,TQQQ Close,QQQ Return,Synthetic TQQQ Return,QQQ Source,TQQQ Source,NDX Classification
1997-12-08,1082.92,22.998696177109753,5.021853475840441,0.011819447429153307,0.03477738020007317,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-09,1050.67,22.31378136187706,4.578671691332025,-0.02978059321094817,-0.08825064025474094,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-10,1033.21,21.942971666560382,4.3528357056677836,-0.016617967582590154,-0.04932347215280275,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-11,1001.88,21.277595506521923,3.9617130545920363,-0.030322974032384487,-0.08985467808180118,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-12,978.49,20.780846435877187,3.6874781732456454,-0.023346109314488772,-0.06922128825774618,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-15,984.38,20.90593630445767,3.752468298781322,0.00601947899314248,0.017624545145028477,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-16,997.31,21.180539360611427,3.8975706346125505,0.013135171376907229,0.038668504109243544,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-17,983.63,20.89000805294063,3.7387686164435348,-0.01371689845684887,-0.04074384611757064,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-18,966.77,20.531940958837584,3.548580893482554,-0.017140591482569634,-0.05086908083172478,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-19,969.9,20.598414861835362,3.581928212828537,0.003237584947815897,0.009397367665263171,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-22,975.67,20.720956210173117,3.644312179108356,0.005949066914114898,0.017416308360506668,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-23,949.57,20.16665305738015,3.355352961696585,-0.026750848135127514,-0.07929046777833187,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-24,938.99,19.941958522646445,3.244195156469056,-0.01114188527438742,-0.03312849840134999,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-26,954.07,20.262222566482382,3.397703436190694,0.01605980894365211,0.047317831486043176,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-29,978.53,20.78169594262476,3.6547159275668597,0.025637531837286565,0.07564300304687861,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-30,998.46,21.204962679604222,3.8742063587239794,0.020367285622310938,0.06005676925572946,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1997-12-31,990.83,21.042919267504207,3.7859626017827024,-0.007641768323217835,-0.022777247459358538,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-02,1008.23,21.412454702699524,3.9819147832951476,0.017561034688089894,0.051757558677461964,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-05,1017.42,21.607628877954976,4.088547256558862,0.009114983684278322,0.026779195203036316,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-06,1006.29,21.37125362544211,3.955547747352239,-0.010939435041575796,-0.03252977178954422,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-07,991.19,21.05056482823239,3.779307932381993,-0.0150056146836397,-0.04455509735363882,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-08,994.55,21.121923395028723,3.8165254988785646,0.0033898647080781164,0.009847720048869612,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-09,956.19,20.30724642410388,3.3805063193214004,-0.038570207631592246,-0.1142450586758257,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-12,971.17,20.62538670107088,3.5365308609183157,0.015666342463317884,0.046154193147089746,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-13,995.05,21.132542229373414,3.793077074895054,0.024588897927242392,0.0725417716021631,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-14,996.37,21.160575952043406,3.807284875579439,0.0013265665041959362,0.0037457189516183083,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-15,995.58,21.143798193778792,3.797681647738592,-0.0007928781476760349,-0.0025223297322570924,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-16,1005.87,21.36233380459257,3.9130905166472347,0.010335683722051403,0.030389295263168675,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-20,1026.88,21.80853722375657,4.154117051917271,0.020887391014743573,0.0615949296967839,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-21,1026.52,21.800891663028388,4.149072847951825,-0.00035057650358383263,-0.0012142662092585572,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-22,1020.63,21.675801794447906,4.077930581904479,-0.00573783267739536,-0.017146545422180776,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-23,1024.47,21.75735444221515,4.122581488881352,0.003762382058140501,0.010949403399608194,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-26,1016.4,21.585966455891803,4.025809482347649,-0.007877243843158022,-0.023473643103161895,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-27,1035.76,21.997127721718314,4.2518747293067545,0.01904761904761898,0.05615398541594087,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-28,1063.2,22.579889350555064,4.584251656380903,0.0264926237738472,0.0781718531788306,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-29,1069.0,22.7030678289535,4.657397209618205,0.005455229495861413,0.01595583286434393,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-01-30,1071.13,22.748304063261894,4.684015166387239,0.001992516370439734,0.005715200050806072,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-02,1100.99,23.382460850326957,5.069351811787557,0.027877101752354916,0.08226631035815588,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-03,1111.26,23.60057170776695,5.20829806442292,0.009327968464745373,0.027409076701339595,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-04,1124.44,23.880484181093056,5.390059984898836,0.011860410704965574,0.03489852505130366,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-05,1114.86,23.677027315048736,5.253292983793761,-0.008519796520935041,-0.025373929323282612,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-06,1134.32,24.090312347744185,5.523544892669209,0.017455106470767534,0.051444286414095125,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-09,1122.72,23.84395539094731,5.355513052141579,-0.010226391141829327,-0.030421014727450763,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-10,1139.79,24.206482395475128,5.59537199950488,0.015204147071397944,0.04478729582544549,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-11,1138.81,24.18566948015953,5.580151095265116,-0.0008598075084006451,-0.002720266720624296,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-12,1144.8,24.31288311560895,5.6659631930692615,0.005259876537789587,0.015378095743135424,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-13,1136.69,24.14064562253803,5.546250941653959,-0.007084206848357866,-0.02112831434587105,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-17,1128.63,23.969470012901585,5.428960462364304,-0.007090763532713207,-0.021147705093682172,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-18,1140.74,24.226658180730045,5.600270891656891,0.010729822882609819,0.03155492298759163,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-19,1156.75,24.56667325644711,5.831724024636711,0.014034749373213806,0.04132891737873492,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-20,1159.73,24.62996150914148,5.8751198506771445,0.00257618327209852,0.007441337391327187,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-23,1185.53,25.177893361327637,6.260613080130409,0.02224655738835768,0.06561453029912802,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-24,1172.4,24.899042771436005,6.0544427739521085,-0.011075215304547137,-0.032931328535959876,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-25,1200.39,25.493485118051915,6.480844102092522,0.02387410440122828,0.07042784019281104,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-26,1206.97,25.63322897802807,6.584755873290782,0.0054815518289887954,0.016033678570467887,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-02-27,1194.13,25.36053731205636,6.376421258806845,-0.010638209731807735,-0.031638927622052504,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-02,1177.59,25.00926627193391,6.114090829975093,-0.013851088239974052,-0.04114069917658515,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-03,1175.72,24.96955183148476,6.084292024205777,-0.0015879890284393738,-0.004873791802899884,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-04,1179.87,25.057688156545712,6.146725517559453,0.0035297519817643064,0.010261422874723168,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-05,1126.83,23.931242209260684,5.328443873430877,-0.044954105113275244,-0.13312480633647647,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-06,1163.11,24.701744829311604,5.834862120385396,0.0321965158897084,0.09504055198547948,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-09,1128.37,23.96394821904234,5.318420088296025,-0.029868198192776196,-0.08850972335491207,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-10,1148.61,24.39379863331551,5.599607931327801,0.017937378696704087,0.05287055899374533,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-11,1153.87,24.505508770621677,5.674451148611988,0.004579448202610026,0.013365795998942146,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-12,1163.27,24.705142856301908,5.810155620261124,0.0081464983057018,0.023914995141394016,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-13,1169.29,24.83299362181201,5.898047467758844,0.005175066837449727,0.015127279412486917,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-16,1180.17,25.06405945715253,6.059303235024433,0.009304791796731493,0.02734053398977942,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-17,1167.89,24.80326088564687,5.871767420249256,-0.010405280595168542,-0.030950062655912443,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-18,1177.01,24.996948424094068,6.006329204752474,0.007808954610451169,0.022916742928061878,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-19,1186.16,25.191273092601953,6.143352660856955,0.007773935650504438,0.022813177805183618,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-20,1169.43,24.835966895428527,5.886009728202248,-0.0141043366830782,-0.04188965648910115,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-23,1179.18,25.04303416515004,6.030096619536184,0.00833739514122267,0.02447955371931476,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-24,1197.81,25.438691932833294,6.310778645115308,0.0157991146389862,0.046546853771757636,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-25,1214.82,25.799944677239747,6.574697558714603,0.014200916672927999,0.041820340791635435,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-26,1217.94,25.866206203550636,6.6234684635717915,0.002568281720748855,0.0074179693319187485,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-27,1211.64,25.732408890807505,6.520969438817877,-0.005172668604364716,-0.015475128373849484,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-30,1206.64,25.626220547360575,6.440229424718826,-0.004126638275395389,-0.01238159676357651,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-03-31,1220.66,25.923972662385765,6.66038672804741,0.011619041304780309,0.03418469883752508,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-01,1228.41,26.088564594728506,6.784264212624919,0.006349024298330397,0.018599142908001916,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-02,1230.18,26.126155268308718,6.81196986240616,0.0014408870002686758,0.004083810552319379,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-03,1233.66,26.200062355347782,6.867750270924554,0.0028288543140029265,0.008188587096698596,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-06,1205.37,25.59924870812505,6.400771390489222,-0.022931764019260004,-0.06799590288137658,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-07,1182.13,25.10568528778373,6.03466445300494,-0.019280386935131677,-0.05719731500304311,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-08,1191.06,25.29533766917994,6.168412019197236,0.007554160709904778,0.02216321507746729,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-09,1196.9,25.419365654325958,6.256763705957583,0.004903195472940158,0.014323246645227586,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-13,1202.97,25.54827830327053,6.349493931368683,0.005071434539226205,0.014820797103589063,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-14,1213.12,25.76384064046779,6.506805551619559,0.00843745064299184,0.024775458005196826,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-15,1231.36,26.15121571736219,6.794984590710495,0.015035610656818799,0.04428886598881123,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-16,1227.53,26.069875446281845,6.731274006369667,-0.0031103820166319407,-0.009376119031663953,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-17,1231.25,26.14887957380636,6.790407325461392,0.0030304758335846227,0.008784862870797626,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-20,1253.11,26.613135011356334,7.14574367302796,0.017754314720812125,0.05232916532623855,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-21,1269.7,26.96546793491325,7.424254378193411,0.013239061215695402,0.038975748068980395,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-22,1290.9,27.415706511128228,7.7895413533717655,0.016696857525399622,0.04920183988459247,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-23,1258.58,26.729305059087274,7.211391252646433,-0.025036796033774955,-0.07422132761065281,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-24,1250.14,26.55005913534886,7.067093355987225,-0.006705970220406976,-0.02000971679441951,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-27,1220.05,25.911017684485238,6.562785107873649,-0.024069304237925415,-0.0713600659720067,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-28,1222.5,25.963049972774233,6.600595476956702,0.0020081144215400304,0.005761329749726909,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-29,1239.56,26.325364600615156,6.8718343852093815,0.013955010224948827,0.04109309670613835,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-04-30,1248.12,26.507159044596296,7.0109573253549575,0.006905676207686451,0.020245386071150444,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-01,1251.53,26.579579494827104,7.066361223779248,0.002732109092074664,0.007902472637213616,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-04,1255.82,26.67068909350457,7.136741636415781,0.003427804367454268,0.009959922852471643,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-05,1247.27,26.48910702621032,6.991777651949379,-0.006808300552627045,-0.0203123486671726,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-06,1242.25,26.382493929389604,6.9073142445108875,-0.004024790141669343,-0.012080390945348202,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-07,1222.68,25.966872753138325,6.584277078836918,-0.015753672771181226,-0.04676740542544227,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-08,1254.03,26.63267366655057,7.082387351807036,0.02564039650603589,0.07565147502238789,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-11,1237.66,26.285013030105326,6.807710163770413,-0.013053914180681359,-0.038783135458770726,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-12,1256.41,26.68321931803131,7.11151001200385,0.01514955642098803,0.04462584935683799,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-13,1263.08,26.82487456818951,7.221899939772657,0.005308776593627718,0.015522712839112385,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-14,1266.15,26.89007421106593,7.2725304435643165,0.0024305665516042296,0.007010690291183133,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-15,1249.49,26.53625465070076,6.988240282961742,-0.013157998657347125,-0.039090955040848745,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-18,1242.5,26.387803346561952,6.871382860306491,-0.005594282467246581,-0.01672200982272628,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-19,1255.59,26.66580442970601,7.0842540294861935,0.010535211267605593,0.030979378315445227,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-20,1237.75,26.286924420287367,6.785315580715592,-0.014208459767917847,-0.042197590251048536,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-21,1223.7,25.9885351752015,6.556327119946887,-0.011351242173298193,-0.033747650797483035,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-22,1214.13,25.785290685844075,6.403525624654921,-0.00782054425104195,-0.023305959647297397,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-26,1200.12,25.487750947505774,6.1838635576152186,-0.01153912678214053,-0.03430330101186089,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-27,1209.46,25.68611077306464,6.325094770004757,0.007782555077825659,0.022838668912030322,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-28,1214.83,25.800157053926643,6.407026162870656,0.0044399980156433205,0.012953385813985998,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-05-29,1192.07,25.31678771455622,6.05089304701425,-0.018735131664512794,-0.05558477627580615,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-01,1165.55,24.753564740913706,5.651710627426001,-0.022247015695387007,-0.06597082719636299,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-02,1187.15,25.212298384604445,5.9604588452468334,0.018532023508215145,0.0546291624207672,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-03,1163.98,24.720221601071373,5.615359871332538,-0.019517331423998696,-0.05789805497767877,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-04,1195.19,25.383049240867106,6.059646320417114,0.02681317548411477,0.07911985327115763,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-05,1206.7,25.627494807481938,6.231153082601695,0.009630267990863306,0.028303097757820632,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-08,1207.02,25.63429086146254,6.2349340892319685,0.00026518604458436457,0.0006067908427462992,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-09,1223.48,25.98386288808983,6.48528097104512,0.013636890855164063,0.040152290021078896,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-10,1199.31,25.470548435867375,6.105235041332191,-0.019755124726190898,-0.058601305234072,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-11,1185.11,25.168973540478092,5.890370316844364,-0.011840141414646954,-0.03519352212211384,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-12,1186.99,25.20890035761414,5.916959477398692,0.001586350634118494,0.004514004913799295,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-15,1173.57,24.92389084380258,5.718069286037983,-0.01130590822163624,-0.033613580103162906,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-16,1210.9,25.71669301597736,6.254963340928647,0.03180892490435183,0.09389428984388477,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-17,1224.08,25.996605489303462,6.4551988853486355,0.010884466099595258,0.032012265061535254,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-18,1227.33,26.065627912543967,6.5047399122359515,0.0026550552251487503,0.007674593419539356,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-19,1239.71,26.328550250918564,6.697629195611621,0.010086936683695535,0.029653650411576398,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-22,1263.93,26.84292658657549,7.083417795791061,0.019536827161190873,0.05760077019973182,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-23,1302.39,27.659727324369275,7.7196008208258275,0.030428900334670494,0.08981300318227425,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-24,1331.16,28.270735052562905,8.2225481958278,0.022090157326146498,0.06515199252856865,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-25,1311.4,27.851078719260638,7.860117038320909,-0.014844196039544566,-0.04407771762174546,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-26,1320.94,28.05368607855738,8.027825555794475,0.0072746682934268225,0.02133664380007607,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-29,1339.71,28.452317119857153,8.363757589934904,0.01420957802776801,0.04184595589498695,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-06-30,1337.34,28.401983845063306,8.318516093674464,-0.0017690395682647964,-0.005409230931666631,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-01,1356.14,28.801252016423764,8.662877359327094,0.014057756441892222,0.04139695851697469,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-02,1332.53,28.29983065866736,8.21531011812412,-0.017409706962408067,-0.05166496334166527,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-06,1342.58,28.51326922899569,8.397093417960875,0.007542044081559229,0.022127381343244865,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-07,1346.32,28.59269810989399,8.464781608442793,0.002785681300183196,0.00806090716308359,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-08,1377.84,29.262109426983432,9.049368870189076,0.023411967437162007,0.06906111566578585,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-09,1383.22,29.37636808453233,9.152261853899892,0.0039046623700866867,0.011370183400278644,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-10,1391.11,29.543933290491584,9.305029477368311,0.0057040817801938815,0.016691788970539873,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-13,1420.58,30.169807386767786,9.886348766671013,0.02118452171287677,0.06247366445389483,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-14,1418.13,30.117775098478795,9.834169148832913,-0.001724647679116842,-0.005277946294390155,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-15,1449.58,30.785699778759977,10.477413246519566,0.02217709236811838,0.06540909434763867,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-16,1452.62,30.85026229157571,10.540536212573393,0.002097159177141039,0.00602467083894004,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-17,1463.97,31.091309831200242,10.782231667797626,0.007813468078368802,0.022930091064620125,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-20,1465.89,31.132086155083865,10.822138518696999,0.0013115022848828595,0.003701168007598353,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-21,1431.89,30.410005419644744,10.07788125248236,-0.02319410051231674,-0.06877173720598818,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-22,1430.58,30.382184073661644,10.048825484791681,-0.0009148747459652995,-0.002883122648773646,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-23,1405.8,29.855914643538664,9.532270323323653,-0.017321645766052884,-0.05140453103199062,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-24,1408.6,29.915380115868942,9.586727507487954,0.001991748470621557,0.005712929062771342,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-27,1426.37,30.29277348847933,9.9426944089425,0.012615362771546179,0.03713122138670456,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-28,1393.28,29.590019031547552,9.258781347278054,-0.023198749272629104,-0.0687854854564706,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-29,1380.08,29.30968180484766,8.99772046472917,-0.009474046853467977,-0.028196030639133365,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-30,1422.05,30.201026759741183,9.80536390006979,0.030411280505477922,0.08976089427389437,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-07-31,1377.26,29.24979157914359,8.890267509842861,-0.031496782813543844,-0.09332610187169298,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-08-03,1368.44,29.06247534130321,8.720314688290184,-0.006404019575098285,-0.019116727518549148,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-08-04,1317.24,27.975106704406652,7.753857460366048,-0.037414866563385996,-0.1108282513269755,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-08-05,1329.9,28.24397559001428,7.972873917298429,0.00961100482827737,0.028246128852882534,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
1998-08-06,1365.87,29.007894532771484,8.609203329453651,0.0270471464019848,0.079811799202619,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Official-era NDX
